date_time,title,link,author,comments_amount,likes_amount
2021-12-10T11:58:39.670Z,"State Capacity and State Humility, 12/10",https://arnoldkling.substack.com/p/state-capacity-and-state-humility,Arnold Kling,17,5
2021-12-12T12:44:52.187Z,Non-fiction Books 12/12,https://arnoldkling.substack.com/p/non-fiction-books-1212,Arnold Kling,20,6
2021-12-15T12:44:27.508Z,Seminar recap 12/15,https://arnoldkling.substack.com/p/seminar-recap-1215,Arnold Kling,13,8
2021-12-13T14:57:12.392Z,"Keeping up with the FITs, 12/13",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-1213,Arnold Kling,14,5
2021-12-09T12:55:20.113Z,"Seminar recap, session 6, 12-9",https://arnoldkling.substack.com/p/seminar-recap-session-6-12-9,Arnold Kling,18,2
2021-12-14T12:15:23.067Z,"Sad History, 12/14",https://arnoldkling.substack.com/p/sad-history-1214,Arnold Kling,13,3
2021-12-11T11:54:42.508Z,"The Case for Real Meritocracy, 12/11",https://arnoldkling.substack.com/p/the-case-for-real-meritocracy-1211,Arnold Kling,14,8
2021-12-16T12:32:34.438Z,Keeping up with the FITs 12/16,https://arnoldkling.substack.com/p/keeping-up-with-the-fits-1216,Arnold Kling,16,2
2021-12-17T12:29:50.008Z,"Explaining Current Anti-liberalism, 12-17",https://arnoldkling.substack.com/p/explaining-current-anti-liberalism,Arnold Kling,45,9
2021-12-18T12:37:29.084Z,"Me vs. Social Media Civics, 12/18",https://arnoldkling.substack.com/p/me-vs-social-media-civics-1218,Arnold Kling,23,6
2021-12-19T13:06:31.265Z,Events for paid subscribers (posted 12-19),https://arnoldkling.substack.com/p/events-for-paid-subscribers-posted,Arnold Kling,6,2
2021-12-20T12:05:06.016Z,Keeping up with the FITs 12/20,https://arnoldkling.substack.com/p/keeping-up-with-the-fits-1220,Arnold Kling,27,2
2021-12-21T00:45:30.100Z,Seminar final meeting,https://arnoldkling.substack.com/p/seminar-final-meeting,Arnold Kling,2,1
2021-12-21T12:33:02.566Z,Team Transitory Lives! 12/21,https://arnoldkling.substack.com/p/team-transitory-lives-1221,Arnold Kling,17,4
2021-12-22T12:13:09.386Z,"Thoughts on COVID fear, 12/22",https://arnoldkling.substack.com/p/thoughts-on-covid-fear-1222,Arnold Kling,21,6
2021-12-23T11:56:08.459Z,"Keeping up with the FITs, 12-23",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-12-23,Arnold Kling,14,6
2021-12-24T12:06:13.989Z,Internet > Nation-state? 12/24,https://arnoldkling.substack.com/p/internet-nation-state-1224,Arnold Kling,12,5
2021-12-25T12:33:21.700Z,Seminar recap 12/25,https://arnoldkling.substack.com/p/seminar-recap-1225,Arnold Kling,4,2
2021-12-26T11:15:12.908Z,"Keeping up with the FITs, 12-26",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-12-26,Arnold Kling,7,4
2021-12-26T11:35:53.967Z,Conversation and seminar for paid subscribers,https://arnoldkling.substack.com/p/conversation-and-seminar-for-paid,Arnold Kling,,1
2021-12-27T11:40:56.680Z,"Parse this Headline, 12-27",https://arnoldkling.substack.com/p/parse-this-headline-12-27,Arnold Kling,16,6
2021-12-28T10:51:30.201Z,"Data Ownership, 12-28",https://arnoldkling.substack.com/p/data-ownership-12-28,Arnold Kling,15,3
2021-12-29T11:24:03.917Z,"Keeping up with the FITs, 12/29",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-1229,Arnold Kling,9,4
2021-12-30T11:35:09.114Z,"What's Wrong with the New Right, 12-30",https://arnoldkling.substack.com/p/whats-wrong-with-the-new-right-12,Arnold Kling,25,6
2021-12-31T11:57:36.119Z,"The Pragmatic Case for Positivism, 12/31",https://arnoldkling.substack.com/p/the-pragmatic-case-for-positivism,Arnold Kling,13,7
2022-01-01T13:21:25.469Z,Live Events for Paid Subscribers on Monday,https://arnoldkling.substack.com/p/live-events-for-paid-subscribers,Arnold Kling,2,0
2022-01-01T13:23:18.164Z,Would Friction Improve Social Media? 1/1/2022,https://arnoldkling.substack.com/p/would-friction-improve-social-media,Arnold Kling,10,5
2022-01-02T11:37:53.640Z,Keeping up with the FITs 1/2,https://arnoldkling.substack.com/p/keeping-up-with-the-fits-12,Arnold Kling,18,9
2022-01-03T13:06:16.747Z,"State Capacity and Accountability, 1/3",https://arnoldkling.substack.com/p/state-capacity-and-accountability,Arnold Kling,30,3
2022-01-04T12:20:59.364Z,Our Conversation with Zvi Mowshowitz,https://arnoldkling.substack.com/p/our-conversation-with-zvi-mowshowitz,Arnold Kling,3,2
2022-01-04T13:18:28.442Z,"On The Constitution of Knowledge, 1/4",https://arnoldkling.substack.com/p/on-the-constitution-of-knowledge,Arnold Kling,10,8
2022-01-05T03:17:52.092Z,Seminar on Financial Institutions,https://arnoldkling.substack.com/p/seminar-on-financial-institutions,Arnold Kling,5,2
2022-01-05T11:56:46.734Z,"Keeping up with the FITs, 1-5",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-1-5,Arnold Kling,16,5
2022-01-06T12:20:07.379Z,Get rid of all competition? 1-6,https://arnoldkling.substack.com/p/get-rid-of-all-competition-1-6,Arnold Kling,5,6
2022-01-07T13:10:51.921Z,"Women Meet, Men Re-org, 1-7",https://arnoldkling.substack.com/p/women-meet-men-re-org-1-7,Arnold Kling,12,5
2022-01-08T12:40:21.123Z,"Keeping up with the FITs, 1-8",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-1-8,Arnold Kling,26,4
2022-01-09T13:15:13.460Z,Should Congress Take Charge? 1/9,https://arnoldkling.substack.com/p/should-congress-take-charge-110,Arnold Kling,35,6
2022-01-10T13:09:02.315Z,"The Elizabeth Holmes Jury, 1/10",https://arnoldkling.substack.com/p/the-elizabeth-holmes-jury-110,Arnold Kling,28,5
2022-01-11T12:50:56.956Z,"Keeping up with the FITs, 1/11",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-111,Arnold Kling,70,5
2022-01-12T12:46:49.198Z,"Christopher Rufo, pro and con, 1/12",https://arnoldkling.substack.com/p/christopher-rufo-pro-and-con-112,Arnold Kling,40,3
2022-01-13T12:39:58.822Z,Lawfare Against Misinformation 1/13,https://arnoldkling.substack.com/p/lawfare-against-misinformation-113,Arnold Kling,12,7
2022-01-14T12:53:47.561Z,"Keeping up with the Fits, 1/14",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-114,Arnold Kling,23,8
2022-01-15T12:50:54.069Z,"Government is not a Business, 1/15",https://arnoldkling.substack.com/p/government-is-not-a-business-115,Arnold Kling,13,7
2022-01-16T12:50:29.220Z,"Gurri the Younger on Reforming Government, 1/16",https://arnoldkling.substack.com/p/gurri-the-younger-on-reforming-government,Arnold Kling,19,4
2022-01-17T13:00:00.290Z,"Keeping up with the FITs, 1/17",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-117,Arnold Kling,25,7
2022-01-18T12:52:55.429Z,"Servants to the Rich, 1/18",https://arnoldkling.substack.com/p/servants-to-the-rich-118,Arnold Kling,36,11
2022-01-19T11:35:20.991Z,A Savings Multiplier? 1/19,https://arnoldkling.substack.com/p/a-savings-multiplier-119,Arnold Kling,15,9
2022-01-20T12:31:35.315Z,"Keeping up with the FITs, 1/20",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-120,Arnold Kling,31,5
2022-01-21T12:05:12.102Z,"PSST: About Supply and Demand, 1/21",https://arnoldkling.substack.com/p/psst-about-supply-and-demand-121,Arnold Kling,21,12
2022-01-22T12:35:12.109Z,"Keeping up with the FITs, 1/22",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-122,Arnold Kling,19,11
2022-01-23T11:53:27.424Z,"Some Health Economics for Scott Alexander, 1/23",https://arnoldkling.substack.com/p/some-health-economics-for-scott-alexander,Arnold Kling,19,15
2022-01-24T11:45:03.048Z,"Keeping up with the FITs, 1/24",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-124,Arnold Kling,44,7
2022-01-25T12:01:55.504Z,Too Much Dynamism? 1/25,https://arnoldkling.substack.com/p/too-much-dynamism-125,Arnold Kling,28,2
2022-01-26T12:02:08.289Z,The Future of the Right? 1/26,https://arnoldkling.substack.com/p/the-future-of-the-right-126,Arnold Kling,47,5
2022-01-27T12:04:14.233Z,"Keeping up with the FITs, 1/27",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-127,Arnold Kling,27,5
2022-01-28T13:44:35.926Z,"Aphorisms about Financial Markets, 1/28",https://arnoldkling.substack.com/p/aphorisms-about-financial-markets,Arnold Kling,4,3
2022-01-29T13:04:40.691Z,"The Rube Goldberg Fed, 1/29",https://arnoldkling.substack.com/p/the-rube-goldberg-fed-129,Arnold Kling,7,7
2022-01-30T12:31:03.256Z,"Keeping up with the FITs, 1/30",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-130,Arnold Kling,37,4
2022-01-31T12:13:25.159Z,"Men, Women, and the Rules of Competition, 1/31",https://arnoldkling.substack.com/p/men-women-and-the-rules-of-competition,Arnold Kling,26,9
2022-02-01T12:15:31.673Z,"The Midwit Hypothesis, 2/1",https://arnoldkling.substack.com/p/the-midwit-hypothesis-21,Arnold Kling,40,8
2022-02-02T12:40:04.714Z,In Defense of Whoopi Goldberg,https://arnoldkling.substack.com/p/in-defense-of-whoopi-goldberg,Arnold Kling,26,10
2022-02-02T12:45:37.757Z,"Kling and Robert Wright, 2/2",https://arnoldkling.substack.com/p/kling-and-robert-wright-22,Arnold Kling,5,5
2022-02-03T12:18:48.437Z,"Public Health Midwits, 2/3",https://arnoldkling.substack.com/p/public-health-midwits-23,Arnold Kling,21,9
2022-02-04T12:11:14.831Z,"Keeping up with the FITs, 2/4",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-24,Arnold Kling,20,7
2022-02-05T12:33:47.226Z,"Wokeism Will not be Defeated Politically, 2/5",https://arnoldkling.substack.com/p/wokeism-will-not-be-defeated-politically,Arnold Kling,24,3
2022-02-06T12:16:32.518Z,Were the Beatles Just Lucky? 2/6,https://arnoldkling.substack.com/p/were-the-beatles-just-lucky-26,Arnold Kling,13,6
2022-02-07T12:02:52.189Z,"Keeping up with the FITs, 2/7",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-27,Arnold Kling,12,4
2022-02-08T12:24:42.134Z,"Government wants unrestrained power, 2/8",https://arnoldkling.substack.com/p/government-wants-unrestrained-power,Arnold Kling,18,8
2022-02-09T11:21:28.167Z,"My Thoughts on an Alt-Academy, 2/9",https://arnoldkling.substack.com/p/my-thoughts-on-an-alt-academy-29,Arnold Kling,13,9
2022-02-10T11:51:06.564Z,"Real Wealth and Paper Wealth, 2/10",https://arnoldkling.substack.com/p/real-wealth-and-paper-wealth-210,Arnold Kling,22,7
2022-02-11T01:42:32.500Z,Upcoming Zoom events for paid subscribers,https://arnoldkling.substack.com/p/upcoming-zoom-events-for-paid-subscribers,Arnold Kling,1,1
2022-02-11T11:55:55.197Z,"Keeping up with the FITs, 2-11",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-2-11,Arnold Kling,4,6
2022-02-12T12:01:16.616Z,"Intersectional Privilege, 2/12",https://arnoldkling.substack.com/p/intersectional-privilege-212,Arnold Kling,17,8
2022-02-13T11:34:45.264Z,"Progressivism vs. Dynamism, 2/13",https://arnoldkling.substack.com/p/progressivism-vs-dynamism-213,Arnold Kling,12,18
2022-02-14T12:07:07.686Z,"The Null Hypothesis and School Closures, 2/14",https://arnoldkling.substack.com/p/the-null-hypothesis-and-school-closures,Arnold Kling,12,3
2022-02-15T11:39:30.432Z,"Keeping up with the FITs, 2-15",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-2-15,Arnold Kling,28,5
2022-02-16T12:07:23.133Z,"NIMBY on Bike Lanes, 2/16",https://arnoldkling.substack.com/p/nimby-on-bike-lanes-216,Arnold Kling,23,3
2022-02-17T11:26:21.303Z,Neoliberal Welfare Policy for the U.S. 2/17,https://arnoldkling.substack.com/p/neoliberal-welfare-policy-for-the,Arnold Kling,26,3
2022-02-18T12:00:46.746Z,"Keeping up with the FITs, 2/18",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-218,Arnold Kling,18,2
2022-02-19T12:43:04.986Z,"Pining for the 20th Century, 2/19",https://arnoldkling.substack.com/p/pining-for-the-20th-century-219,Arnold Kling,11,6
2022-02-19T12:45:16.870Z,Reminder of Zoom event Monday night,https://arnoldkling.substack.com/p/reminder-of-zoom-event-monday-night,Arnold Kling,1,0
2022-02-20T11:30:17.317Z,The Convergence Assumption 2/20,https://arnoldkling.substack.com/p/the-convergence-assumption-220,Arnold Kling,19,11
2022-02-21T11:07:09.179Z,"Keeping up with the FITs, 2/21",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-221,Arnold Kling,25,6
2022-02-22T12:12:30.717Z,"Kurt Gray on Moral Psychology, 2/22",https://arnoldkling.substack.com/p/kurt-gray-on-moral-psychology-222,Arnold Kling,14,8
2022-02-23T10:50:41.535Z,"A Primer on Pyramid Schemes, 2/23",https://arnoldkling.substack.com/p/a-primer-on-pyramid-schemes-223,Arnold Kling,16,5
2022-02-24T11:40:07.231Z,"Keeping up with the FITs, 2/24",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-224,Arnold Kling,14,8
2022-02-25T12:37:01.902Z,Ukraine and Russia,https://arnoldkling.substack.com/p/ukraine-and-russia,Arnold Kling,40,8
2022-02-25T15:17:12.382Z,Monday evening Zoom event,https://arnoldkling.substack.com/p/monday-evening-zoom-event,Arnold Kling,1,0
2022-02-26T12:53:53.199Z,"Dissent, Crime, and Access to Banking, 2/26",https://arnoldkling.substack.com/p/dissent-crime-and-access-to-banking,Arnold Kling,16,5
2022-02-27T12:23:49.895Z,"How I Approach Social Change, 2/27",https://arnoldkling.substack.com/p/how-i-approach-social-change-227,Arnold Kling,10,16
2022-02-28T11:53:08.606Z,"Allies and Ostracism, 2/28",https://arnoldkling.substack.com/p/allies-and-ostracism-228,Arnold Kling,3,7
2022-03-01T12:09:13.300Z,Conversation with Tyler,https://arnoldkling.substack.com/p/conversation-with-tyler,Arnold Kling,14,8
2022-03-02T11:36:45.425Z,"Keeping up with the FITs, 3/2",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-32,Arnold Kling,14,9
2022-03-03T12:28:36.240Z,"Twitter-Mob Diplomacy, 3/3",https://arnoldkling.substack.com/p/twitter-mob-diplomacy-33,Arnold Kling,33,15
2022-03-04T12:13:54.966Z,"Mr. Trump at 2022 CPAC last week, 3/4",https://arnoldkling.substack.com/p/mr-trump-at-2022-cpac-last-week-34,Arnold Kling,14,12
2022-03-04T16:28:02.083Z,Upcoming Seminar on Financial Institutions,https://arnoldkling.substack.com/p/upcoming-seminar-on-financial-institutions,Arnold Kling,2,1
2022-03-05T11:57:45.391Z,"Safe Haven No More, 3/5",https://arnoldkling.substack.com/p/safe-haven-no-more-35,Arnold Kling,14,11
2022-03-06T11:37:26.355Z,"Keeping up with the FITs, 3/6",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-36,Arnold Kling,26,11
2022-03-07T11:48:47.173Z,"John Cochrane on the Helicopter Drop, 3/7",https://arnoldkling.substack.com/p/john-cochrane-on-the-helicopter-drop,Arnold Kling,15,5
2022-03-08T12:56:28.769Z,"Puritans and Scots-Irish, 3-8",https://arnoldkling.substack.com/p/puritans-and-scots-irish-3-8,Arnold Kling,24,16
2022-03-09T12:23:50.826Z,"Keeping up with the FITs, 3/9",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-39,Arnold Kling,14,8
2022-03-10T12:09:48.360Z,"The Economic Consequences of the War, 3/10",https://arnoldkling.substack.com/p/the-economic-consequences-of-the,Arnold Kling,46,17
2022-03-11T11:56:58.236Z,"Bob Gibson and Park Effects, 3/11",https://arnoldkling.substack.com/p/bob-gibson-and-park-effects-311,Arnold Kling,9,5
2022-03-12T12:22:57.022Z,"Keeping up with the FITs, 3/12",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-312,Arnold Kling,12,6
2022-03-13T11:52:55.104Z,"Our Collective Amygdala, 3/13",https://arnoldkling.substack.com/p/our-collective-amygdala-313,Arnold Kling,19,13
2022-03-14T11:25:26.172Z,"Seminar update, 3/14",https://arnoldkling.substack.com/p/seminar-update-314,Arnold Kling,,1
2022-03-15T11:53:28.393Z,"Keeping up with the FITs, 3/15",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-315,Arnold Kling,19,3
2022-03-16T11:27:10.801Z,"Elites, but with Checks and Turnover, 3/16",https://arnoldkling.substack.com/p/elites-but-with-checks-and-turnover,Arnold Kling,21,9
2022-03-17T11:39:59.547Z,"Destabilizing the Dollar, 3/17",https://arnoldkling.substack.com/p/destabilizing-the-dollar-317,Arnold Kling,26,8
2022-03-18T12:25:43.013Z,"Keeping up with the FITs, 3/18",https://arnoldkling.substack.com/p/keeping-up-with-the-fits-318,Arnold Kling,20,6
